Student_ID,Previous_Semester_GPA,No_of_Backlogs,Cumulative_GPA,T1_Marks,T2_Marks,T3_Marks,Attendance_Percentage,TA_Marks,Adherence_to_Deadlines,Total_Score,Final_Grade
S07607,5.5,0,6.81,13,16,26,85,22,4,77,B+
S07608,7.16,0,6.36,17,12,27,79,18,4,74,B
S07609,3.72,0,4.5,17,13,25,92,20,4,75,B+
S07610,8.9,1,5.99,15,15,23,72,20,5,73,B
S07611,8.04,1,7.8,13,14,27,69,15,3,69,B
S07612,5.35,0,7.05,15,13,24,81,22,5,74,B
S07613,5.77,0,5.57,16,14,26,78,19,4,75,B+
S07614,5.8,0,7.12,14,13,28,75,14,2,69,B
S07615,6.43,0,8.06,11,16,28,83,24,4,79,B+
S07616,5.04,1,5.51,17,15,29,80,16,3,77,B+
S07617,5.46,0,6.34,16,17,24,70,18,4,75,B+
S07618,6.08,1,5.65,15,12,23,74,16,4,66,B
S07619,6.33,1,7.17,12,15,20,67,18,3,65,B
S07620,5.8,1,5.6,11,14,19,74,16,4,60,C+
S07621,6.47,0,7.08,13,16,32,83,17,3,78,B+
S07622,7.14,0,7.21,18,18,25,88,20,4,81,B+
S07623,7.84,1,9.77,12,14,27,83,23,5,76,B+
S07624,6.46,0,6.44,16,16,25,81,23,4,80,B+
S07625,5.81,1,6.93,12,10,27,62,20,4,69,B
S07626,7.81,0,5.92,17,16,35,80,20,4,88,A
S07627,7.59,0,6.11,17,18,30,96,21,3,86,A
S07628,4.99,0,5.81,17,13,27,77,20,4,77,B+
S07629,6.15,0,8.52,17,13,28,82,19,4,77,B+
S07630,7.19,0,5.07,17,18,30,66,13,2,78,B+
S07631,6.41,0,6.68,13,17,28,72,20,5,78,B+
S07632,7.05,0,8.44,13,12,27,89,23,3,75,B+
S07633,7.35,0,7.78,14,20,27,86,21,4,82,B+
S07634,5.68,0,5.3,17,16,27,84,17,2,77,B+
S07635,7.31,2,6.62,12,14,27,70,20,4,73,B
S07636,6.74,2,6.56,14,10,22,77,18,3,64,C+
S07637,8.25,2,7.91,9,10,23,72,20,4,62,C+
S07638,5.78,1,6.5,12,15,24,63,17,4,68,B
S07639,7.24,0,7.09,14,14,26,95,25,5,79,B+
S07640,7.94,1,7.39,15,10,25,88,21,4,71,B
S07641,7.71,0,6.05,14,13,24,78,17,3,68,B
S07642,6.37,0,6.5,14,12,33,81,18,3,77,B+
S07643,4.64,0,6.85,14,15,29,71,17,4,75,B+
S07644,5.77,2,6.87,11,12,23,77,17,2,63,C+
S07645,5.93,1,6.65,14,17,26,84,21,4,78,B+
S07646,6.07,0,7.56,15,17,25,79,21,3,78,B+
S07647,8.29,0,7.5,12,14,29,66,20,5,75,B+
S07648,5.9,1,6.37,14,10,24,80,25,5,73,B
S07649,5.51,0,6.49,14,13,27,77,23,5,77,B+
S07650,6.76,0,6.84,10,17,28,70,18,3,73,B
S07651,7.98,0,5.65,17,11,28,86,21,4,77,B+
S07652,8.2,1,7.48,15,13,29,68,20,5,77,B+
S07653,5.81,0,6.75,14,14,27,77,20,4,75,B+
S07654,5.48,1,4.73,12,14,26,76,16,3,68,B
S07655,7.31,0,6.93,16,15,27,90,24,4,82,B+
S07656,6.94,1,8.09,13,13,23,64,17,4,66,B
S07657,6.76,0,5.31,15,15,22,84,20,4,72,B
S07658,5.29,0,7.5,15,17,26,88,24,5,82,B+
S07659,6.22,0,7.95,17,16,26,85,20,4,79,B+
S07660,7.3,0,6.62,17,14,28,70,22,5,81,B+
S07661,6.19,1,6.89,15,13,24,79,19,4,71,B
S07662,5.21,0,5.47,16,16,34,78,21,4,87,A
S07663,7.43,0,7.95,16,15,26,80,16,3,73,B
S07664,4.97,0,7.05,15,14,28,74,20,4,77,B+
S07665,6.96,0,6.59,14,12,27,98,23,4,76,B+
S07666,6.03,0,7.3,15,15,33,81,20,3,83,B+
S07667,5.8,2,5.49,6,13,26,89,19,3,64,C+
S07668,3.42,0,6.16,17,12,23,60,14,2,66,B
S07669,7.47,0,6.73,13,13,24,93,18,3,68,B
S07670,7.74,0,5.94,12,12,24,81,20,4,68,B
S07671,8.76,0,7.01,15,16,26,76,23,4,80,B+
S07672,7.82,1,7.19,13,17,24,84,21,4,75,B+
S07673,6.25,0,5.73,16,19,24,88,18,2,77,B+
S07674,7.86,0,6.51,15,19,26,70,18,4,78,B+
S07675,5.33,0,7.23,16,14,28,73,18,3,76,B+
S07676,7.92,0,6.81,17,17,27,66,17,4,78,B+
S07677,6.58,2,7.7,11,15,22,80,20,4,68,B
S07678,7.59,3,7.41,8,7,26,88,21,3,62,C+
S07679,5.25,2,7.33,13,13,23,90,21,3,70,B
S07680,6.69,0,6.71,13,12,28,88,22,4,75,B+
S07681,8.65,0,5.84,14,12,25,81,17,3,68,B
S07682,9.18,1,9.98,12,13,24,67,18,3,67,B
S07683,5.67,0,5.08,14,13,31,79,19,4,77,B+
S07684,5.99,0,6.81,13,12,27,86,17,3,69,B
S07685,6.27,1,6.21,15,14,23,96,21,4,73,B
S07686,6.6,0,6.4,13,14,29,99,23,4,79,B+
S07687,5.5,0,7.61,17,14,27,74,17,3,75,B+
S07688,6.38,1,7.12,15,17,25,80,20,4,77,B+
S07689,6.0,0,6.7,16,13,25,79,21,4,75,B+
S07690,7.25,2,6.18,13,11,23,63,19,5,66,B
S07691,8.24,2,7.97,11,13,26,82,25,5,75,B+
S07692,7.16,0,7.3,16,14,27,86,18,4,75,B+
S07693,6.11,0,8.2,14,16,27,77,15,3,72,B
S07694,4.06,0,4.09,17,13,28,85,21,4,79,B+
S07695,6.67,3,8.1,7,7,26,93,23,4,63,C+
S07696,7.17,0,6.05,14,17,25,85,20,4,76,B+
S07697,7.37,0,7.65,15,14,25,79,21,3,75,B+
S07698,7.46,0,6.27,15,16,25,79,19,4,75,B+
S07699,9.21,0,6.34,17,16,27,78,18,3,78,B+
S07700,8.25,1,5.5,10,15,28,67,19,4,72,B
S07701,6.47,0,6.21,13,14,23,82,16,3,66,B
S07702,4.29,0,9.27,12,16,28,82,19,4,75,B+
S07703,6.02,0,4.86,18,12,28,83,20,3,78,B+
S07704,6.75,1,7.72,13,15,24,93,20,3,72,B
S07705,6.3,1,7.13,14,14,23,81,17,3,68,B
S07706,4.42,0,5.8,16,16,25,65,15,3,72,B
S07707,5.37,0,6.41,17,14,24,70,18,4,73,B
S07708,7.56,0,5.28,13,15,24,83,19,4,71,B
S07709,7.96,0,6.75,15,16,24,86,18,2,73,B
S07710,7.72,0,7.95,15,14,29,87,23,4,81,B+
S07711,5.69,1,7.06,15,11,24,68,17,4,67,B
S07712,6.62,2,6.25,12,13,28,81,19,4,72,B
S07713,6.72,1,7.2,16,15,29,77,21,4,81,B+
S07714,4.58,1,6.56,14,13,26,96,25,5,78,B+
S07715,5.66,0,8.59,15,15,25,68,19,4,74,B
S07716,5.5,0,5.82,16,14,25,85,18,3,73,B
S07717,7.97,0,6.82,18,15,27,83,21,5,81,B+
S07718,8.63,0,7.63,14,15,33,79,21,5,83,B+
S07719,6.24,0,6.51,16,14,29,80,25,5,84,B+
S07720,8.4,1,7.77,16,11,25,86,19,4,71,B
S07721,6.5,0,5.4,13,12,31,97,23,5,79,B+
S07722,5.7,0,7.01,13,16,29,87,18,3,76,B+
S07723,7.34,0,7.53,13,18,25,49,17,3,73,B
S07724,7.55,0,6.8,15,14,27,75,17,3,73,B
S07725,8.38,1,7.26,12,15,20,99,23,4,70,B
S07726,6.03,0,7.85,15,16,32,70,18,5,81,B+
S07727,6.38,0,7.11,12,19,25,71,15,2,71,B
S07728,7.96,0,7.32,16,17,27,69,16,3,76,B+
S07729,7.39,1,6.38,15,14,26,81,21,3,76,B+
S07730,4.7,2,7.0,12,17,23,69,23,5,75,B+
S07731,5.18,0,8.27,15,18,27,90,23,4,83,B+
S07732,6.49,0,7.44,15,16,29,80,19,3,79,B+
S07733,6.49,0,8.33,12,14,22,76,19,4,67,B
S07734,8.08,0,6.25,13,12,23,87,18,2,66,B
S07735,6.33,2,7.75,10,11,23,77,21,4,65,B
S07736,6.53,0,6.31,16,17,30,73,20,4,83,B+
S07737,6.67,0,6.96,15,18,24,87,19,3,76,B+
S07738,6.3,0,5.86,15,13,27,90,19,3,74,B
S07739,6.37,0,7.75,18,20,31,89,20,4,89,A
S07740,7.0,0,6.67,18,14,28,89,19,3,79,B+
S07741,5.23,1,6.35,14,17,23,79,18,4,72,B
S07742,8.35,0,6.12,16,12,29,80,18,3,75,B+
S07743,5.99,0,5.96,17,12,33,87,23,4,85,A
S07744,7.67,0,6.16,18,16,26,69,20,4,80,B+
S07745,6.92,0,5.58,14,15,25,74,14,2,68,B
S07746,5.37,2,8.56,12,13,22,93,17,2,64,C+
S07747,7.2,0,6.62,16,18,25,78,20,4,79,B+
S07748,8.58,0,6.95,12,15,24,87,18,3,69,B
S07749,7.88,0,6.27,16,12,29,80,25,5,82,B+
S07750,8.42,0,6.65,15,15,31,91,22,4,83,B+
S07751,6.32,0,7.61,15,16,28,80,18,3,77,B+
S07752,5.9,0,6.16,16,15,25,75,16,4,72,B
S07753,5.34,0,6.13,18,15,30,92,23,4,86,A
S07754,5.8,0,7.52,17,14,25,71,19,4,75,B+
S07755,5.15,0,7.19,16,14,30,93,24,5,84,B+
S07756,5.71,0,7.6,19,15,33,74,18,4,85,A
S07757,7.05,0,5.76,19,14,21,85,24,5,78,B+
S07758,5.99,0,5.57,16,12,25,84,20,3,73,B
S07759,6.77,3,6.37,11,7,20,92,22,4,60,C+
S07760,6.06,0,6.81,15,18,23,68,17,3,73,B
S07761,6.57,0,6.44,14,14,24,68,14,4,66,B
S07762,5.65,0,7.79,13,14,27,73,19,3,73,B
S07763,7.67,0,6.89,14,14,30,79,19,4,77,B+
S07764,7.65,0,6.22,15,16,27,92,20,4,78,B+
S07765,7.14,0,6.98,16,11,29,65,19,4,75,B+
S07766,6.46,0,7.63,17,13,27,80,21,4,78,B+
S07767,6.57,0,5.9,16,12,29,71,15,3,72,B
S07768,7.73,0,7.01,16,15,26,77,20,3,77,B+
S07769,6.12,0,6.3,18,12,24,84,18,3,72,B
S07770,6.22,1,7.44,15,15,24,80,23,4,77,B+
S07771,6.02,1,6.44,13,11,30,68,22,5,76,B+
S07772,6.7,0,6.13,12,9,27,92,24,5,72,B
S07773,6.43,0,8.98,17,17,26,73,18,3,78,B+
S07774,6.55,0,6.13,15,17,30,88,21,4,83,B+
S07775,7.95,0,5.93,11,17,23,69,17,4,68,B
S07776,5.8,1,8.45,16,13,32,87,22,5,83,B+
S07777,7.54,0,6.19,17,13,24,78,17,2,71,B
S07778,7.8,0,7.29,15,15,28,66,21,5,79,B+
S07779,5.04,0,5.98,14,19,23,86,21,3,77,B+
S07780,5.51,3,6.54,15,9,22,86,14,2,60,C+
S07781,6.49,0,6.18,15,11,29,81,22,5,77,B+
S07782,7.89,0,7.32,16,14,26,79,19,3,75,B+
S07783,5.67,0,6.86,17,12,29,85,22,4,80,B+
S07784,5.4,0,6.95,15,14,25,74,19,4,73,B
S07785,6.51,0,8.34,11,19,29,69,14,3,73,B
S07786,6.64,0,7.93,14,13,29,90,20,3,76,B+
S07787,6.15,0,5.9,16,17,25,79,21,4,79,B+
S07788,6.96,0,8.93,17,14,25,86,16,3,72,B
S07789,7.28,0,6.29,16,18,23,65,19,5,76,B+
S07790,5.62,0,7.3,13,18,19,92,19,3,69,B
S07791,7.09,1,6.87,10,15,25,90,23,5,73,B
S07792,7.41,0,7.67,16,15,29,83,19,4,79,B+
S07793,5.89,0,6.21,13,15,30,90,21,3,79,B+
S07794,6.62,0,6.55,14,18,26,74,16,3,74,B
S07795,5.82,0,6.69,11,15,27,96,25,4,78,B+
S07796,6.06,0,6.73,15,11,26,83,23,5,75,B+
S07797,4.79,0,6.23,13,17,28,87,20,4,78,B+
S07798,9.78,0,6.18,15,14,27,70,22,5,78,B+
S07799,6.94,0,6.89,15,16,22,74,20,4,73,B
S07800,5.28,0,7.26,14,15,28,66,15,3,72,B
S07801,7.23,0,7.33,16,13,24,88,13,1,66,B
S07802,6.66,0,7.47,14,14,29,79,19,4,76,B+
S07803,7.03,1,7.33,14,14,21,82,19,4,68,B
S07804,6.24,0,6.95,14,17,33,85,16,3,80,B+
S07805,7.84,0,8.08,16,15,30,56,13,2,74,B
S07806,7.39,0,6.1,13,14,32,81,20,4,79,B+
S07807,8.54,0,6.29,14,14,31,74,18,3,77,B+
S07808,5.87,0,7.37,15,15,21,83,22,5,73,B
S07809,5.73,0,6.39,13,14,27,96,22,4,76,B+
S07810,5.03,0,5.12,15,12,24,74,17,4,68,B
S07811,5.85,0,4.71,13,13,26,73,18,3,70,B
S07812,8.08,0,6.41,12,15,27,81,24,5,78,B+
S07813,6.55,1,6.74,16,13,26,86,18,2,73,B
S07814,7.27,0,5.73,13,14,26,82,16,2,69,B
S07815,8.27,0,7.17,13,16,28,81,22,3,79,B+
S07816,6.44,0,7.02,16,14,30,85,21,4,81,B+
S07817,5.61,0,8.16,14,14,25,73,18,4,71,B
S07818,6.32,0,8.08,17,16,29,75,18,4,80,B+
S07819,4.07,0,6.15,13,15,31,77,20,4,79,B+
S07820,4.6,0,7.71,17,10,27,74,17,3,71,B
S07821,3.66,0,6.17,17,13,27,86,21,4,78,B+
S07822,5.35,0,7.05,16,17,26,79,22,5,81,B+
S07823,4.83,0,9.13,17,14,33,74,20,4,84,B+
S07824,6.38,1,8.49,16,15,29,89,22,5,82,B+
S07825,6.6,1,7.88,10,15,20,77,21,4,66,B
S07826,5.95,0,6.59,13,15,27,89,24,5,79,B+
S07827,7.3,0,7.27,12,18,27,90,21,4,78,B+
S07828,7.49,2,7.01,14,14,24,88,20,2,72,B
S07829,7.68,0,6.07,16,18,31,80,19,4,84,B+
S07830,6.85,0,6.55,12,13,24,79,20,4,69,B
S07831,6.94,0,5.08,12,16,25,75,21,4,74,B
S07832,6.89,0,6.32,14,15,27,73,16,3,72,B
S07833,4.07,1,6.45,13,16,25,80,21,5,75,B+
S07834,7.2,0,2.86,20,15,29,82,20,4,84,B+
S07835,5.83,0,6.79,14,16,23,81,21,5,74,B
S07836,7.64,1,7.81,12,12,29,81,22,4,75,B+
S07837,5.86,0,5.66,18,13,25,72,16,2,72,B
S07838,5.1,0,3.85,13,15,21,90,22,4,71,B
S07839,5.94,1,6.93,16,11,26,60,22,5,75,B+
S07840,6.85,0,7.55,11,17,24,75,17,3,69,B
S07841,6.0,0,7.6,14,15,26,65,20,5,75,B+
S07842,7.53,0,7.71,15,15,24,88,19,3,73,B
S07843,9.31,0,4.94,15,15,29,82,21,4,80,B+
S07844,7.75,1,6.8,13,14,25,72,20,3,72,B
S07845,5.84,1,5.54,15,11,22,84,15,2,63,C+
S07846,8.61,0,3.97,14,15,30,86,24,5,83,B+
S07847,7.6,0,5.42,14,13,27,80,20,4,74,B
S07848,6.81,0,6.29,19,16,29,86,15,3,79,B+
S07849,6.1,1,8.03,16,15,25,84,21,4,77,B+
S07850,5.14,0,7.7,12,16,31,69,18,3,77,B+
S07851,5.57,0,6.63,13,18,23,77,21,4,75,B+
S07852,4.01,0,5.55,16,17,25,88,23,4,81,B+
S07853,7.59,1,8.52,12,14,26,70,15,2,67,B
S07854,6.01,0,7.53,17,13,24,86,21,4,75,B+
S07855,5.4,0,6.61,16,16,31,65,16,3,79,B+
S07856,5.75,0,7.3,14,16,24,77,15,3,69,B
S07857,6.2,0,6.23,11,15,31,82,18,3,75,B+
S07858,6.63,0,6.67,14,14,26,92,17,2,71,B
S07859,7.2,2,8.61,13,12,29,98,17,2,71,B
S07860,5.42,0,6.67,19,13,29,85,16,2,77,B+
S07861,5.64,2,7.19,11,10,22,66,17,3,60,C+
S07862,6.82,0,5.91,16,13,21,100,21,4,71,B
S07863,7.84,0,6.38,14,12,27,77,17,3,70,B
S07864,6.11,0,7.09,13,14,31,87,18,2,76,B+
S07865,3.55,0,5.49,16,17,29,92,19,3,81,B+
S07866,4.95,0,5.66,13,13,30,86,23,5,79,B+
S07867,7.6,2,8.59,10,15,23,82,18,3,66,B
S07868,6.87,0,4.59,14,15,30,80,19,4,78,B+
S07869,7.73,0,7.02,13,14,30,75,20,5,77,B+
S07870,8.97,0,9.71,16,20,25,84,19,4,80,B+
S07871,6.6,0,7.22,16,17,22,69,20,5,75,B+
S07872,7.53,2,4.71,13,10,28,60,22,5,73,B
S07873,8.64,0,7.19,17,11,28,82,18,3,74,B
S07874,6.4,1,6.86,14,9,26,88,23,5,72,B
S07875,5.96,0,4.58,17,14,26,78,23,5,80,B+
S07876,7.92,0,7.82,16,15,26,93,20,3,77,B+
S07877,8.07,0,7.39,12,16,23,97,21,4,72,B
S07878,5.28,1,7.79,15,15,26,72,19,3,75,B+
S07879,5.89,2,6.76,11,13,22,88,24,5,70,B
S07880,6.45,3,8.06,12,10,21,91,16,2,59,C+
S07881,6.88,0,7.49,13,13,29,59,15,4,70,B
S07882,5.86,1,7.08,11,13,24,76,19,3,67,B
S07883,5.91,0,6.06,14,14,27,70,20,4,75,B+
S07884,8.74,0,8.61,17,14,28,77,20,4,79,B+
S07885,5.97,2,6.5,13,17,24,78,16,2,70,B
S07886,9.21,1,6.16,14,15,24,76,20,4,73,B
S07887,7.33,0,6.76,15,14,30,70,18,4,77,B+
S07888,4.38,0,8.41,18,16,27,79,20,3,81,B+
S07889,5.79,2,7.44,10,13,20,75,13,3,56,C+
S07890,5.91,1,7.46,17,17,24,88,20,4,78,B+
S07891,6.08,0,7.85,13,16,29,84,21,4,79,B+
S07892,5.76,2,5.95,10,10,23,65,16,4,59,C+
S07893,7.61,0,6.01,18,14,28,95,23,3,83,B+
S07894,8.22,2,3.92,15,11,25,88,21,4,72,B
S07895,6.22,1,8.91,19,13,26,83,20,3,78,B+
S07896,5.37,3,8.11,13,13,19,93,25,5,70,B
S07897,6.72,2,6.49,13,12,24,86,22,5,71,B
S07898,7.83,0,6.37,11,13,29,88,24,5,77,B+
S07899,8.5,0,6.33,18,14,24,70,19,5,75,B+
S07900,7.5,1,7.47,12,14,25,86,18,3,69,B
S07901,8.31,1,5.28,13,13,26,94,20,4,72,B
S07902,6.69,1,7.83,11,11,31,79,16,3,69,B
S07903,7.93,1,6.25,14,17,23,79,21,4,75,B+
S07904,5.98,2,5.64,10,12,26,61,17,4,65,B
S07905,6.34,1,6.18,14,16,26,77,18,4,74,B
S07906,5.92,0,8.05,15,17,27,67,19,4,78,B+
S07907,7.59,0,5.67,18,16,30,86,18,3,82,B+
S07908,4.59,0,6.59,12,14,27,78,20,5,73,B
S07909,7.66,0,7.49,15,18,30,73,16,3,79,B+
S07910,4.91,1,7.49,15,12,21,95,24,5,72,B
S07911,7.26,0,8.09,16,14,24,61,15,4,69,B
S07912,8.27,1,8.71,15,9,24,82,20,4,68,B
S07913,7.22,0,7.77,16,15,26,80,19,4,76,B+
S07914,6.05,1,8.2,16,16,25,90,21,4,78,B+
S07915,7.44,0,5.12,12,13,28,73,19,4,72,B
S07916,7.31,0,6.21,15,10,24,59,15,3,64,C+
S07917,5.11,0,8.22,12,15,28,68,14,2,69,B
S07918,5.19,0,6.9,14,16,25,87,23,4,78,B+
S07919,8.71,1,7.43,15,12,28,79,22,3,77,B+
S07920,6.06,3,6.17,9,12,22,87,21,3,64,C+
S07921,5.54,0,8.3,17,12,32,78,20,4,81,B+
S07922,7.66,1,7.15,14,15,22,98,22,3,73,B
S07923,8.15,2,7.94,11,14,17,80,19,4,61,C+
S07924,8.5,0,6.57,15,12,25,68,20,4,72,B
S07925,7.44,2,7.81,14,13,21,60,18,4,66,B
S07926,4.96,0,4.54,13,16,29,90,20,4,78,B+
S07927,7.75,1,6.85,11,14,26,95,17,2,68,B
S07928,6.39,3,5.13,11,12,19,86,24,4,66,B
S07929,7.77,0,6.77,13,14,30,68,17,4,74,B
S07930,6.62,0,6.88,16,17,28,86,18,4,79,B+
S07931,5.12,0,5.49,15,15,25,80,18,4,73,B
S07932,7.56,0,7.06,19,17,30,74,20,4,86,A
S07933,6.26,0,7.85,13,16,25,73,19,4,73,B
S07934,6.04,0,6.17,16,14,30,63,12,2,72,B
S07935,6.98,0,6.31,15,18,26,73,19,4,78,B+
S07936,7.21,0,7.23,18,15,33,84,24,5,90,A+
S07937,5.99,0,7.15,18,13,25,89,16,2,72,B
S07938,6.19,1,7.85,13,19,23,87,20,4,75,B+
S07939,7.27,0,7.54,17,13,27,73,17,4,74,B
S07940,5.78,1,3.73,12,18,25,77,19,4,74,B
S07941,5.42,2,7.2,14,11,23,68,16,4,64,C+
S07942,6.11,1,4.26,18,14,27,85,22,4,81,B+
S07943,5.29,0,8.17,16,18,20,95,23,4,77,B+
S07944,6.93,0,5.0,17,17,28,56,20,5,82,B+
S07945,7.02,0,7.24,13,14,26,72,20,5,73,B
S07946,7.53,0,5.77,13,17,31,81,18,2,79,B+
S07947,6.14,0,7.33,15,14,27,89,22,3,78,B+
S07948,7.93,2,7.08,15,14,25,79,18,3,72,B
S07949,6.78,2,6.62,14,13,21,69,16,2,64,C+
S07950,6.28,0,5.49,16,16,25,73,20,4,77,B+
S07951,4.2,0,7.58,13,18,28,60,13,2,72,B
S07952,6.87,0,7.96,12,18,25,79,20,4,75,B+
S07953,7.79,0,4.49,15,16,24,75,19,4,74,B
S07954,6.13,0,6.81,14,14,25,70,21,4,74,B
S07955,6.48,0,5.15,12,13,30,79,18,4,73,B
S07956,6.22,0,7.1,14,13,27,78,18,4,72,B
S07957,5.49,0,5.54,16,14,28,94,22,3,80,B+
S07958,5.46,0,5.91,18,16,28,89,18,4,80,B+
S07959,5.72,0,8.38,16,18,26,79,19,4,79,B+
S07960,5.51,0,6.77,11,13,23,85,17,2,64,C+
S07961,6.18,0,6.5,17,16,27,75,20,3,80,B+
S07962,7.56,0,6.46,14,16,25,76,17,3,72,B
S07963,7.14,0,6.52,13,14,27,83,18,4,72,B
S07964,5.92,0,4.73,15,15,28,84,19,3,77,B+
S07965,7.38,0,5.32,15,17,29,85,25,5,86,A
S07966,6.46,0,7.95,16,12,27,69,16,4,71,B
S07967,6.35,1,7.88,14,15,22,71,16,3,67,B
S07968,8.24,0,7.61,9,17,32,89,22,5,80,B+
S07969,5.84,2,7.38,12,8,21,72,16,3,57,C+
S07970,7.14,0,8.29,11,12,27,86,20,3,70,B
S07971,6.62,0,7.15,17,15,25,78,18,3,75,B+
S07972,6.02,0,7.31,18,12,24,91,21,3,75,B+
S07973,7.63,0,6.77,14,16,24,89,20,3,74,B
S07974,7.12,0,6.82,17,16,26,78,17,3,76,B+
S07975,6.34,0,6.37,15,13,22,90,21,4,71,B
S07976,5.61,1,7.55,17,12,30,78,19,4,78,B+
S07977,5.31,2,6.1,13,14,20,84,17,2,64,C+
S07978,7.29,0,7.84,15,16,29,80,20,4,80,B+
S07979,6.84,0,5.8,16,12,33,89,22,4,83,B+
S07980,5.47,0,6.48,15,10,29,79,21,5,75,B+
S07981,6.29,0,6.4,16,17,31,80,18,3,82,B+
S07982,6.74,1,6.86,12,13,31,93,19,2,75,B+
S07983,6.62,0,5.63,17,13,25,64,14,3,69,B
S07984,7.72,0,5.52,16,16,25,77,22,5,79,B+
S07985,6.84,0,4.75,14,16,27,93,19,3,76,B+
S07986,6.23,1,7.16,13,12,24,66,17,4,66,B
S07987,5.42,0,3.83,15,17,30,77,20,5,82,B+
S07988,7.03,1,7.79,14,13,22,90,19,3,68,B
S07989,5.35,1,4.77,10,16,24,79,20,4,70,B
S07990,5.84,2,7.75,12,13,26,89,20,2,71,B
S07991,6.27,0,9.28,14,15,25,94,23,4,77,B+
S07992,6.99,0,6.37,15,12,29,76,20,4,76,B+
S07993,4.44,1,8.5,10,15,27,80,24,5,76,B+
S07994,8.44,0,7.52,15,12,24,83,18,3,69,B
S07995,7.57,1,7.36,8,10,29,83,18,3,65,B
S07996,6.37,0,7.47,18,14,29,80,16,3,77,B+
S07997,5.22,0,6.43,15,15,28,71,17,4,75,B+
S07998,5.26,0,7.56,14,18,25,75,18,4,75,B+
S07999,4.75,0,8.16,13,13,26,63,16,4,68,B
S08000,6.58,1,7.6,13,15,23,76,16,3,67,B
S08001,6.78,0,6.39,19,17,22,78,16,2,74,B
S08002,7.37,0,7.77,14,16,27,62,16,2,73,B
S08003,8.03,0,7.24,13,14,25,84,25,4,77,B+
S08004,8.67,1,6.71,17,11,28,74,22,4,78,B+
S08005,7.66,0,8.14,18,15,27,99,25,5,85,A
S08006,8.01,0,6.88,17,15,31,85,17,2,80,B+
S08007,7.82,0,6.93,17,15,21,77,13,2,66,B
S08008,7.52,0,8.51,13,16,25,75,20,4,74,B
S08009,5.02,0,5.86,16,14,24,67,20,5,74,B
S08010,8.08,1,7.84,13,14,30,73,20,4,77,B+
S08011,7.22,0,7.63,14,14,24,77,19,3,71,B
S08012,5.11,2,6.31,12,16,25,76,15,1,68,B
S08013,7.84,0,6.5,17,14,29,84,20,4,80,B+
S08014,4.06,0,5.13,13,14,27,55,13,3,67,B
S08015,7.52,1,6.15,14,13,28,90,23,4,78,B+
S08016,8.21,1,5.45,16,12,29,84,21,4,78,B+
S08017,5.59,0,7.27,17,11,28,82,23,4,79,B+
S08018,7.23,1,6.58,13,14,24,80,21,5,72,B
S08019,7.3,2,6.51,12,10,29,68,20,4,71,B
S08020,5.47,0,6.51,16,13,24,74,15,2,68,B
S08021,5.75,3,6.92,12,6,20,71,21,5,59,C+
S08022,5.34,0,7.62,14,12,24,70,14,2,64,C+
S08023,5.32,0,8.1,18,14,29,70,21,4,82,B+
S08024,7.8,0,5.62,16,15,28,61,17,4,76,B+
S08025,7.77,0,6.02,12,11,29,73,19,4,71,B
S08026,6.87,0,6.54,13,15,31,73,21,5,80,B+
S08027,6.7,0,6.53,15,14,29,70,19,4,77,B+
S08028,7.31,0,6.9,17,15,31,64,13,3,76,B+
S08029,6.44,1,6.63,15,11,25,70,16,3,67,B
S08030,6.0,0,8.17,15,14,32,75,17,4,78,B+
S08031,5.56,0,8.93,16,17,31,88,23,4,87,A
S08032,6.96,0,6.89,12,13,28,96,20,3,73,B
S08033,7.81,0,5.94,13,14,26,85,21,4,74,B
S08034,4.52,3,5.79,10,10,21,71,17,4,58,C+
S08035,6.58,0,8.54,14,13,28,67,18,4,73,B
S08036,7.27,0,9.01,16,19,28,83,24,4,87,A
S08037,5.11,0,6.29,14,19,26,77,19,5,78,B+
S08038,4.94,0,6.63,18,14,24,90,17,3,73,B
S08039,5.06,0,6.75,17,12,28,67,19,4,76,B+
S08040,6.29,1,4.78,12,14,25,79,19,3,70,B
S08041,5.1,0,4.5,15,15,26,85,16,2,72,B
S08042,6.33,0,8.37,14,11,31,85,24,5,80,B+
S08043,7.76,0,8.55,16,11,27,79,22,5,76,B+
S08044,5.72,0,7.62,14,15,26,92,24,5,79,B+
S08045,4.95,0,6.32,15,12,27,83,21,4,75,B+
S08046,7.05,1,6.37,13,14,23,90,23,5,73,B
S08047,5.67,0,6.25,15,14,27,72,19,4,75,B+
S08048,6.15,0,6.57,14,15,24,69,17,4,70,B
S08049,5.98,0,9.12,16,15,27,72,21,4,79,B+
S08050,4.33,0,6.56,16,14,23,86,21,3,74,B
S08051,7.15,0,7.42,16,17,23,78,22,4,78,B+
S08052,6.33,0,7.93,14,14,32,88,20,3,80,B+
S08053,4.03,0,7.85,15,14,29,88,18,4,76,B+
S08054,5.64,0,5.37,18,14,30,78,19,4,81,B+
S08055,5.73,0,6.76,14,15,24,83,24,5,77,B+
S08056,6.72,0,6.21,14,15,31,69,21,4,81,B+
S08057,6.56,0,6.08,14,12,25,76,17,3,68,B
S08058,7.09,0,5.17,14,15,29,73,19,4,77,B+
S08059,7.31,0,6.79,14,14,27,76,19,4,74,B
S08060,6.44,1,7.82,14,15,24,91,19,3,72,B
